Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE ARMY AND NAVY,"Another batch of prisoners, numbering one hundred and fifty, arrived here on Friday, and were sent to Governor's Island. They are part of those captured at Fort Pulaski. Another batch is expected this morning. The men are uniformed like the Cape Hatteras prisoners, in rather dirty looking gray.",91726962,Historical Newspapers,," Copyright New York Times Company Apr 20, 1862"," 78686144 , 1445930 , 113715", article," Apr 20, 1862",0362-4331, English, English, 3," New York, N.Y.","Apr 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91726962?accountid=10747, 3,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+ARMY+AND+NAVY&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-20&amp;volume=&amp;issue=&amp;spage=3&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
OTHER OFFICIAL DOCUMENTS.,,91670580,Historical Newspapers,," Copyright New York Times Company Apr 20, 1862"," 78686204 , 1445930 , 113715", article," Apr 20, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91670580?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=OTHER+OFFICIAL+DOCUMENTS.%3A+THE+BATTERIES.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
REPORT OF BRIG.-GEN. BENHAM.,"To Maj.-Gen. David Hunter, commanding Department of the South: SIR: I have the honor to report the conclusion of the operations of the siege of Fort Pulaski, in Savannah River, Ga., which have resulted in the capture of that fortress and its armament, and the unconditional surrender of the effective force of the garrison, amounting to 361, of whom 24 were officers; beside about 18 who were sick or wounded.",91752745,Historical Newspapers,," Copyright New York Times Company Apr 20, 1862"," 78686202 , 1445930 , 113715", article," Apr 20, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91752745?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=REPORT+OF+BRIG.-GEN.+BENHAM.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
THE FALL OF FORT PULASKI.,"Hon. E.M. Stanton, Secretary of War, Washington: SIR: The flag of our country waves over Fort Pulaski. I summoned the garrison to surrender, at sunrise, on the morning of the 10th inst. Immediately on receiving their refusal, at 8 A.M., we opened fire, the bombardment continuing, without intermission, for thirty hours. At the end of eighteen hours' firing, the fort was breached in the southeast angle; and at the moment of surrender, 2 o'clock P.M., on the 11th instant, we had commenced preparations for storming.",91769364,Historical Newspapers,," Copyright New York Times Company Apr 20, 1862"," 78686201 , 1445930 , 113715", article," Apr 20, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91769364?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+FALL+OF+FORT+PULASKI.%3A+FALL+OFFICIAL+HISTORY+OF+THE+BOMBARDMENT+AND+SURRENDER.THE+REPORTS+OF+MAJ.-GEN.+HUNTER%2C+BRIG.GEN.+BENHAM%2C+FLAG-OFFICER+DUPONT+AND+COMMANDER+ROGERS.OTHER+INTERESTING+DOCUMENTS.REPORT+OF+MAJ.-GEN.+HUNTER.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
THE PART TAKEN BY THE NAVY.,SIR: The dispatches from the Commanding-General of this Department to the honorable Secretary of War will convey the gratifying intelligence of the fall of Fort Pulaski.,91727105,Historical Newspapers,," Copyright New York Times Company Apr 20, 1862"," 78686203 , 1445930 , 113715", article," Apr 20, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 20, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91727105?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+PART+TAKEN+BY+THE+NAVY.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
A Negro Conventicle--The Rev. Abraham Murchison--Trip to Seabrook--The Drayton Plantation--The Elliott Plantation--Rose and Her Family--A Negro Bayoneted--The Contrabands at Seabrook--A Human Phenomenon--Cotton Planting--The Bombardment of Fort Pulaski to Commence.,"I went last evening to meeting in the negro quarter. The large room in which it was held was well filled, and by negroes, excepting some fifteen or twenty soldiers and white civilians. The preacher was Rev. ABRAHAM MURCHISON, who follow the Apostolic example of earning his daily bread by temporal work, and who at present honors ""the mess,"" by serving as chief cook. ABRAHAM is a remarkable negro, and is often compared to Mrs. STOWE'S ideal ""Uncle Tom."" His sermon was marked by considerable originality and a closeness of logic that surprised me; and the evident sincerity of his ministrations gave it an interest which does not always attend more pretentious efforts.",91727163,Historical Newspapers," From Our Own Correspondent.
From Our Own Correspondent."," Copyright New York Times Company Apr 19, 1862"," 80266792 , 1458858 , 113715", article," Apr 19, 1862",0362-4331, English, English, 2," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91727163?accountid=10747, 2,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=A+Negro+Conventicle--The+Rev.+Abraham+Murchison--Trip+to+Seabrook--The+Drayton+Plantation--The+Elliott+Plantation--Rose+and+Her+Family--A+Negro+Bayoneted--The+Contrabands+at+Seabrook--A+Human+Phenomenon--Cotton+Planting--The+Bombardment+of+Fort+Pulaski+to+Commence.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=2&amp;au=From+Our+Own+Correspondent.&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
OUR SPECIAL CORRESPONDENCE.,"I left Hilton Head to-day about 12 o' clock M. for this place, accompanying Gens. HUNTER AND BENHAM, and Capt. ROGERS, of the Watash, and the Government steamer McClellan.",91727326,Historical Newspapers,," Copyright New York Times Company Apr 19, 1862"," 80266839 , 1458858 , 113715", article," Apr 19, 1862",0362-4331, English, English, 5," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91727326?accountid=10747, 5,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=OUR+SPECIAL+CORRESPONDENCE.%3A+DETAILS+OF+THE+PREPARATIONS+FOR+THE+BOMBARDMENT--HOW+THE+BATTERIES+WERE+PLACED--WHO+CONSTRUCTED+THEM--PROGRESS+OF+THE+BOMBARDMENT%2C+%26C.+THE+FALL+OF+FORT+PULASKI.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
THE FAIL OF FORT PULASKI.,"The United States steamer McClellan, J.W. BOOTH, coming from Port Royal April l4, at 4 P.M., arrived yesterday.",91727279,Historical Newspapers,," Copyright New York Times Company Apr 19, 1862"," 80266836 , 1458858 , 113715", article," Apr 19, 1862",0362-4331, English, English, 5," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91727279?accountid=10747, 5,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+FAIL+OF+FORT+PULASKI.%3A+FULL+PARTICULARS+OF+THE+BOMBARDMENT+AND+SURRENDER.+ARRIVAL+OF+THE+STEAM-TRANSPORT+MCCLELLAN+WITH+PRISONERS.+THE+LABOR+OF+CONSTRUCTING+THE+BATTERIES.+OPENING+OF+THE+FEU+D%27ENFERON+THE+FORT.+THE+BREACHING+OF+THE+WALLS%2C+AND+THE+SURRENDER.+DETAILS+OF+THE+SPOILS+AND+PRISONERS+CAPTURED.+OFFICIAL+REPORT+OF+GEN.+GILMORE%2C+CONSTRUCTOR+OF+THE+NATIONAL+BATTERIES.+OTHER+INTERESTING+OFFICIAL+DOCUMENTS&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
THE FEU D'ENFER AT FORT PULASKI.,,91735856,Historical Newspapers,," Copyright New York Times Company Apr 19, 1862"," 80266842 , 1458858 , 113715", article," Apr 19, 1862",0362-4331, English, English, 5," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91735856?accountid=10747, 5,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+FEU+D%27ENFER+AT+FORT+PULASKI.%3A+THE+GRAND+CONCENTRIC+FIRE+FROM+THE+ELEVEN+BATTERIES+WHICH+REDUCED+THE+REBEL+FORT.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
THE REBELLION.,"By the arrival at this port of the steam transport McClellan, from Port Royal on the afternoon of the 14th inst., we are put in possession of full particulars of the bombardment and surrender of Fort Pulaski. It appears from our own accounts that the rebel dispatches announcing the fall of the fort were remarkably correct only a little exaggerated in regard to the effects of our fire, to afford a better excuse for the surrender after so short a bombardment.",91734200,Historical Newspapers,," Copyright New York Times Company Apr 19, 1862"," 80266888 , 1458858 , 113715", editorial_article," Apr 19, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91734200?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=THE+REBELLION.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
The Reduction of Fort Pulaski Another Revolution in the Art of War.,"The bombardment and capture of Fort Pulaski whereof we to-day give a detailed description by our special correspondent is one of those actions which, like the combat of the ironsides in Hampton Roads, have a double significance being at once a valuable success in our scheme of seaboard operations, and adding most important contributions to the science of attack and defence.",91736798,Historical Newspapers,," Copyright New York Times Company Apr 19, 1862"," 80266897 , 1458858 , 113715", editorial_article," Apr 19, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 19, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91736798?accountid=10747, 8,http://sfxhosted.exlibrisgroup.com/emu?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpnewyorktimes&amp;atitle=The+Reduction+of+Fort+Pulaski+Another+Revolution+in+the+Art+of+War.&amp;title=New+York+Times+%281857-1922%29&amp;issn=03624331&amp;date=1862-04-19&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281857-1922%29&amp;btitle=&amp;rft_id=info:eric/,ProQuest Historical Newspapers: The New York Times (1851-2009)
