Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE GREAT NEWS IN WASHINGTON.,"Washington is in a state glorious excitement to-night over the news received by the Government that Fort Macon has surrendered to Gen. Burnside, and New-Orleans has surrendered to Gen. Butler; and last, though not least, the statement of the Richmond Examiner, that Gen. Beauregard has evacuated Corinth. By this favor from rebeldom, it will be perceived that the calculation, made in this correspondence last night, that Gen. BUTLER was in New-Orleans, was correct.",91719793,Historical Newspapers,," Copyright New York Times Company May 2, 1862"," 78687658 , 1445945 , 113715", front_page," May 2, 1862",0362-4331, English, English, 1," New York, N.Y.","May 2, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91719793?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+NEWS+IN+WASHINGTON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE FALL OF NEW-ORLEANS.,"We are at last authoritatively informed that this large and flourishing commercial emporium of the South has fallen into the hands of Yankee vandals, who, by means of gunboats and hay bales, accomplish on water what they never can do by land. We have thus far received very brief particulars; but they are enough to satisfy us that the city has been evacuated by our troops, and is now in possession of the enemy.",91723275,Historical Newspapers,," Copyright New York Times Company May 2, 1862"," 78687657 , 1445945 , 113715", front_page," May 2, 1862",0362-4331, English, English, 1," New York, N.Y.","May 2, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91723275?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+FALL+OF+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
HIGHLY IMPORTANT.,"The following correspondence, together with the announcement of the surrender of Fort Macon, N. C., taken from the Richmond Enquirer, of yesterday, which city it reached by telegraph, was, to-day, received at the War Department. The correspondence is between the Mayor of New-Orleans and Flag-officer FARRAGUT:",91729881,Historical Newspapers,," Copyright New York Times Company May 2, 1862"," 78687654-1 , 1445945 , 113715", front_page," May 2, 1862",0362-4331, English, English, 1," New York, N.Y.","May 2, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91729881?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=HIGHLY+IMPORTANT.%3A+NEWS+RECEIVED+BY+THE+GOVERNMENT+FROM+REBEL+SOURCES.+SURRENDER+OF+FORT+MACON+TO+GEN.+BURNSIDE.+THE+SURRENDER+SAID+TO+BE+CONDITIONAL.+THE+CAPITULATION+OF+NEW-ORLEANS.+OFFICIAL+CORRESPONDENCE+WHICH+PRECEDED+THE+SURRENDER.+LETTER+FROM+FLAG-OFFICER+FARRAGUT+AND+REPLY+OF+MAYOR+MONROE.+REPORTED+EVACUATION+OF+CORINTH+BY+BEAUREGARD.+CAPT.+FARRAGUT%27S+DEMAND+FOR+THE+SURRENDER+OF+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE FLEET BELOW NEW ORLEANS. Its Entrance of the River and Approach to the Forts.,"The great Gulf fleet has alreadly passed the bar of the Mississippi, and is now before forts Jackson and St. Phillip, the grinning Cerberi which guard the entrance to the Hades of Secessia. The fleet is a splendid one, and during my cruise in the Connecticut I have enjoyed ample opportunities of examining it. The flag-ship Hartford is the ocean home of Com-...",175265787,Historical Newspapers,," Copyright Chicago Tribune Co. May 1, 1862"," 582016822 , 6660882 , 53853", front_page," May 1, 1862",, English, English, 0_1," Chicago, Ill.","May 1, 1862",Chicago Tribune (1860-1872),1862,http://search.proquest.com/docview/175265787?accountid=13567, 0_1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpchicagotribune&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=Chicago+Tribune+%281860-1872%29&amp;rft.atitle=THE+FLEET+BELOW+NEW+ORLEANS.+Its+Entrance+of+the+River+and+Approach+to+the+Forts.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=0_1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=Chicago+Tribune+%281860-1872%29&amp;rft.issn=,ProQuest Historical Newspapers: Chicago Tribune (1849-1989)
IMPORTANT FROM THE SOUTH.,"There can be no doubt of the capture of New Orleans. The Southern newspapers speak of it in the most dismal strain, and demand at the mystery of the surrender of the city shall be explained.",91672943,Historical Newspapers,," Copyright New York Times Company May 1, 1862"," 78687566-1 , 1445944 , 113715", front_page," May 1, 1862",0362-4331, English, English, 1," New York, N.Y.","May 1, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91672943?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+THE+SOUTH.%3A+MORE+REBEL+ACCOUNTS+OF+THE+CAPTURE+OF+NEW-ORLEANS.+DISMAL+WAILINGS+OF+THE+REBEL+PRESS.+THE+FORTS+BELOW+THE+CITY+SAID+TO+BE+STILL+IN+POSSESSION+OF+THE+REBELS.+PROBABLE+DESTRUCTION+OF+THE+IRON+CLAD+VESSELS+MISSISSIPPI+AND+LOUISIANA.+ABANDONMENT+OF+THE+FORTIFICATIONS+ON+LAKE+PONTCHARTRAIN.+OTHER+IMPORTANT+SOUTHERN+NEWS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE COMMANDERS OF THE NEW-ORLEANS EXPEDITION.,,91748736,Historical Newspapers,," Copyright New York Times Company May 1, 1862"," 78687610 , 1445944 , 113715", article," May 1, 1862",0362-4331, English, English, 4," New York, N.Y.","May 1, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91748736?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+COMMANDERS+OF+THE+NEW-ORLEANS+EXPEDITION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM THE MISSISSIPPI RIVER.,,91682246,Historical Newspapers,," Copyright New York Times Company Apr 30, 1862"," 78687490 , 1445943 , 113715", front_page," Apr 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91682246?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+MISSISSIPPI+RIVER.%3A+NO+CHANGE+IN+THE+CONDITION+OF+AFFAIRS+AT+FORT+WRIGHT+THE+FALL+OF+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR VICTORY AT NEW-ORLEANS.,"The following memoranda from the pen of a gentleman who is familiar with New-Orleans, as it was at the middle of January last, have been handed us for publication:",91687229,Historical Newspapers,," Copyright New York Times Company Apr 30, 1862"," 78687486 , 1445943 , 113715", front_page," Apr 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91687229?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+VICTORY+AT+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE CAPTURE OF NEW-ORLEANS,"A special dispatch to the Times, from Fort Wright, 28th, says:",91677153,Historical Newspapers," NEWS RECEIVED UP THE MISSISSIPPI.
NEWS RECEIVED UP THE MISSISSIPPI."," Copyright New York Times Company Apr 30, 1862"," 78687482 , 1445943 , 113715", front_page," Apr 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91677153?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+CAPTURE+OF+NEW-ORLEANS%3A+SURRENDER+OF+THE+CITY+WITHOUT+RESISTANCE.+RETIREMENT+OF+GEN.+LOVEL+WITH+HIS+FORCES+BY+THE+JACKSON+RAILROAD.+TERRIFIC+FIGHTING+FOR+TWO+DAYS+BELOW+THE+CITY.+THE+NATIONAL+LOSS+REPORTED+TO+BE+HEAVY.+REBEL+ACCOUNT+OF+THE+BOMBARDMENT+OF+FORT+JACKSON.&amp;rft.au=NEWS+RECEIVED+UP+THE+MISSISSIPPI.&amp;rft.aulast=NEWS+RECEIVED+UP+THE+MISSISSIPPI.&amp;rft.aufirst=&amp;rft.date=1862-04-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE BOMBARDMENT OF FORT JACKSON.,,91682197,Historical Newspapers,," Copyright New York Times Company Apr 30, 1862"," 78687485 , 1445943 , 113715", front_page," Apr 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91682197?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BOMBARDMENT+OF+FORT+JACKSON.%3A+WHAT+THE+REBELS+SAID+ABOUT+IT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM GEN. HALLECK'S ARMY.,,91729617,Historical Newspapers,," Copyright New York Times Company Apr 30, 1862"," 78687494-1 , 1445943 , 113715", front_page," Apr 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91729617?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+GEN.+HALLECK%27S+ARMY.%3A+A+SUCCESSFUL+CAVALRY+SKIRMISH+NEAR+CORINTH.+FIVE+REBELS+KILLED+AND+NINETEEN+TAKEN+PRISONERS.+IMMINENCE+OF+ANOTHER+GREAT+BATTLE.+THE+FALL+OF+NEW-ORLEANS+KNOWN+TO+THE+REBEL+ARMY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LETTERS FROM OUR SPECIAL CORRESPONDENT.,"The destination of Commodore PORTER'S mor- tar flotilla is no longer a secret. It is bound to the Crescent City. The bomb-schooners are now anchored within the Mississippi Passes, and the large naval fleet of Commodore FARRAGUT, which is to operate conjointly with them, is also here, or hovering along the coast not far away, in readiness for entering the river at the shortest notice.",91730911,Historical Newspapers,," Copyright New York Times Company Apr 29, 1862"," 78687325-1 , 1445942 , 113715", front_page," Apr 29, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 29, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91730911?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LETTERS+FROM+OUR+SPECIAL+CORRESPONDENT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE NEWS FULLY CONFIRMED.,,91731878,Historical Newspapers,," Copyright New York Times Company Apr 29, 1862"," 78687321 , 1445942 , 113715", front_page," Apr 29, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 29, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91731878?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+NEWS+FULLY+CONFIRMED.%3A+THE+CITY+OF+NEW-ORLEANS+OCCUPIED+BY+THE+NATIONAL+FORCES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE NEWS IN WASHINGTON.,"The city is wild with rejoicing to-night over the news of the advance of our gunboats upon New-Orleans, in spite of the resistance of Forts Jackson and Philip, and the probable surrender of that city from the vile clutches of rebeldom, and its return to loyalty and trade with all the world. New-Orleans is probably in possession of Gen. BUTLER at present writing. The President is in high glee over the news.",91667066,Historical Newspapers,," Copyright New York Times Company Apr 28, 1862"," 78687066 , 1445941 , 113715", front_page," Apr 28, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 28, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91667066?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+NEWS+IN+WASHINGTON.%3A+FROM+ANOTHER+CORRESPONDENT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE CAPTURE OF NEW-ORLEANS BY THE BUTLER EXPEDITION.,,91731030,Historical Newspapers,," Copyright New York Times Company Apr 28, 1862"," 78687093-1 , 1445941 , 113715", front_page," Apr 28, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 28, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91731030?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+CAPTURE+OF+NEW-ORLEANS+BY+THE+BUTLER+EXPEDITION.%3A+MAP+SHOWING+THE+TOPOGRAPHY+OF+NEW-ORLEANS+AND+THE+SURROUNDING+COUNTRY%2C+WITH+THE+LINE+OF+THE+MISSISSIPPI+RIVER+FROM+ITS+DEBOUCHURE+TO+THE+CITY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NEW-ORLEANS OURS!,"Hon, E.M. Stanton, Secretary of War: A fugitive black, just arrived from Portsmouth, brings the Petersburgh Express of yesterday, which contains the following dispatch:",91732130,Historical Newspapers,," Copyright New York Times Company Apr 28, 1862"," 78687056 , 1445941 , 113715", front_page," Apr 28, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 28, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91732130?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEW-ORLEANS+OURS%21%3A+ACKNOWLEDGMENT+OF+ITS+CAPTURE+BY+THE+REBELS.+DISPATCHES+FROM+GEN.+WOOL+AND+GEN.+MCDOWELL.+FORT+JACKSON+PASSED+BY+OUR+FORCES+ON+THURSDAY+MORNING.+GREAT+EXCITEMENT+IN+THE+CITY.+STRICT+MARTIAL+LAW+AT+ONCE+PROCLAIMED.+COTTON+AND+STEAMBOATS+REPORTED+TO+BE+BURNT.+THE+NATIONAL+FORCES+BEFORE+THE+CITY+ON+FRIDAY+AT+NOON.+LAST+GASP+OF+THE+REBEL+TELEGRAPH+OPERATOR.+DISPATCH+FROM+GEN.+WOOL.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
IMPORTANT FROM SHIP ISLAND.,"The ship Black Prince, Capt. HOWES, arrived here this morning, from Ship Island 6th inst., vid Havana 15%, where she touched by convey Government dispotches to the United States Consul at that port. She also brings a large mail to this port.",91667124,Historical Newspapers,," Copyright New York Times Company Apr 28, 1862"," 78687069 , 1445941 , 113715", front_page," Apr 28, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 28, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91667124?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+SHIP+ISLAND.%3A+ACTIVITY+IN+MILITARY+AND+NAVAL+MOVEMENTS--THE+EXPECTED+ATTACK+ON+NEW-ORLEANS--GEN.+BUTLER%27S+FORCED+TO+GO+THROUGH+THE+LAKES%2C+%26C.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE CAPTURE OF NEW-ORLEANS.,"The new of the capture of New-Orleans which we received from the South at a late hour last night, clears up gloriously the mystery which for some time has hung around the movements of our navy and army upon the Lower Mississippi. We had already had intelligence that our bumbkotches had opened fire upon Fort Jackson, 60 miles below the city, and yesterday morning we published news derived from the rebels that one of our gunboats had run past that work.",91723564,Historical Newspapers,," Copyright New York Times Company Apr 28, 1862"," 78687062 , 1445941 , 113715", front_page," Apr 28, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 28, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91723564?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+CAPTURE+OF+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-28&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OPERATIONS AGAINST NEW-ORLEANS.,"The Richmond Examiner of the 25th announces that one of our gunboats passed Fort Jackson and Fort Philip, sixty miles below New-Orleans, on the 24th. The report was telegraphed to Norfolk, and brought to Fortress Monroe under flag of truce, and received from there to-day by the Navy Department.",91730116,Historical Newspapers," SPECIAL DISPATCH FROM WASHINGTON.FROM ANOTHER CORRESPONDENT.
SPECIAL DISPATCH FROM WASHINGTON.FROM ANOTHER CORRESPONDENT."," Copyright New York Times Company Apr 27, 1862"," 78686761-1 , 1445936 , 113715", front_page," Apr 27, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 27, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91730116?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OPERATIONS+AGAINST+NEW-ORLEANS.%3A+AN+IMPORTANT+REPORT+FROM+THE+REBELS.+ONE+OF+OUR+GUNBOATS+ABOVE+FORTS+JACKSON+AND+PHILIP.+MOVEMENT+OF+NATIONAL+FORCES+FROM+SHIP+ISLAND.&amp;rft.au=SPECIAL+DISPATCH+FROM+WASHINGTON.FROM+ANOTHER+CORRESPONDENT.&amp;rft.aulast=SPECIAL+DISPATCH+FROM+WASHINGTON.FROM+ANOTHER+CORRESPONDENT.&amp;rft.aufirst=&amp;rft.date=1862-04-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
