Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
REBEL ACCOUNTS OF THE BATTLE OF BULL'S RUN.,,91628072,Historical Newspapers,," Copyright New York Times Company Jul 27, 1861"," 78662756 , 1445724 , 113715", front_page," Jul 27, 1861",0362-4331, English, English, 1," New York, N.Y.","Jul 27, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91628072?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+ACCOUNTS+OF+THE+BATTLE+OF+BULL%27S+RUN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REBEL ACCOUNTS OF THE BATTLES.,"The Louisville (Ky.) Courier, as bitter and unscrupulous a secession sheet as can be found, has the following series of dispatches regarding the engagement at Bull's Run. The following relates to the first fight:",91636573,Historical Newspapers,," Copyright New York Times Company Jul 26, 1861"," 82727392 , 1477245 , 113715", article," Jul 26, 1861",0362-4331, English, English, 2," New York, N.Y.","Jul 26, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91636573?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+ACCOUNTS+OF+THE+BATTLES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REBEL LOSSES AT THE BATTLE AT BULL'S RUN.,,91632224,Historical Newspapers,," Copyright New York Times Company Jul 26, 1861"," 82727565 , 1477245 , 113715", article," Jul 26, 1861",0362-4331, English, English, 9," New York, N.Y.","Jul 26, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91632224?accountid=13567, 9,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REBEL+LOSSES+AT+THE+BATTLE+AT+BULL%27S+RUN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REPORTS FROM THE VIRGINIA PAPERS.,,91581454,Historical Newspapers,," Copyright New York Times Company Jul 26, 1861"," 82727566 , 1477245 , 113715", article," Jul 26, 1861",0362-4331, English, English, 9," New York, N.Y.","Jul 26, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91581454?accountid=13567, 9,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REPORTS+FROM+THE+VIRGINIA+PAPERS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATEST NEWS OF THE REBELLION.,"The following are the casualties in the Second Michigan Regiment : Killed-None. Wounded HENRY ROETTIGER, Company II, in side; MAT. WOLLENWEKER, Company C, dangerously in side; WM. MARKS, Company A, and a skirmisher, shot in the leg.",91641820,Historical Newspapers,," Copyright New York Times Company Jul 25, 1861"," 78662742 , 1445723 , 113715", article," Jul 25, 1861",0362-4331, English, English, 9," New York, N.Y.","Jul 25, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91641820?accountid=13567, 9,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATEST+NEWS+OF+THE+REBELLION.%3A+FURTHER+CASUALTIES+OF+THE+BATTLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-25&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
NOTES OF THE REBELLION.,"It will be a consolation to thousands of friends, to know how rapid and easy the care of the wounded was made in the late battle. No wounded man in sight had to wait five minutes before he was taken up by the ambulances and driven back to the rear. The worst think seemed to be that the ambulance machinery got out of order, and sometimes was broken, so that the head of the stretcher could not be elevated. These were the two-wheeled carts, and they moved quite easily and softly. Experience must yet show where our present ambulances are defective.",91631434,Historical Newspapers,," Copyright New York Times Company Jul 24, 1861"," 78662520-1 , 1445722 , 113715", article," Jul 24, 1861",0362-4331, English, English, 2," New York, N.Y.","Jul 24, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91631434?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NOTES+OF+THE+REBELLION.%3A+INCIDENTS+OF+THE+MARCH+AND+BATTLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM ANOTHER CORRESPONDENT.,"Yesterday, when upon a single oral information I ventured to criticise the ill-conducted demonstration at Bull's Run, I was only lead to do it by the awk- wardness of the movement, such as it appeared at the first glance.",91645263,Historical Newspapers,," Copyright New York Times Company Jul 24, 1861"," 78662592-1 , 1445722 , 113715", article," Jul 24, 1861",0362-4331, English, English, 8," New York, N.Y.","Jul 24, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91645263?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+ANOTHER+CORRESPONDENT.%3A+THE+EVENTS%2C+PRECEDING+AND+SUCCEEDING+THE+BATTLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-24&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
ANOTHER ACCOUNT OF THE ORIGIN OF THE PANIC.,The following is an account of the inauguration of the panic which has resulted so disastrously to our troops. It receives additional interest from the subsequent events:,91617611,Historical Newspapers,," Copyright New York Times Company Jul 23, 1861"," 78662393 , 1445720 , 113715", front_page," Jul 23, 1861",0362-4331, English, English, 1," New York, N.Y.","Jul 23, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91617611?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=ANOTHER+ACCOUNT+OF+THE+ORIGIN+OF+THE+PANIC.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Retreat of Gen. McDowell's Command from Manassas.,"I came in from Centreville last evening for the express purpose of sending you the latest intelligence of the great battle of yesterday. I left Centreville at half-paat 5 and reached here at midnight. I sent a dispatch to the office, but, as it is",91612092,Historical Newspapers,," Copyright New York Times Company Jul 23, 1861"," 78662392-1 , 1445720 , 113715", front_page," Jul 23, 1861",0362-4331, English, English, 1," New York, N.Y.","Jul 23, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91612092?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Retreat+of+Gen.+McDowell%27s+Command+from+Manassas.%3A+Full+Details+of+the+Engagement.+But+20%2C000+of+the+National+Forces+in+Action.+90%2C000+REBELS+IN+THE+FIELD.+The+Retreat+of+Our+Forces+on+the+Eve+of+Victory.+A+Panic+Among+the+Teamsters+and+Civilians+.+Exaggerated+Statements+of+Our+Losses.+Measures+of+the+Government+to+Retrieve+the+Disaste.+GENERAL+M%27CLELLAN+IN+COMMAND.+Offensive+Operations+to+be+Resumed+Immediately.+GEN.+PATTERSON+AT+HARPER%27S+FERRY.+Lates+intelligence+from+Western+Virginia+and+Missouri.+SPECIAL+DISPATCHES+TO+THE+N.Y.TIMES.+DISPATCH+TO+THE+ASSOCIATED+PRESS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE NATIONAL AND REBEL LOSSES AT BULL'S RUN.,I have spent eight hours in carefully questioning the returned soldiers invarious parts of the city. Our losses are far less severe than was at first reported by scared civilians and running,91569193,Historical Newspapers,," Copyright New York Times Company Jul 23, 1861"," 78662395 , 1445720 , 113715", front_page," Jul 23, 1861",0362-4331, English, English, 1," New York, N.Y.","Jul 23, 1861",New York Times (1857-1922),1861,http://search.proquest.com/docview/91569193?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+NATIONAL+AND+REBEL+LOSSES+AT+BULL%27S+RUN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1861-07-23&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
