Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
ANOTHER BATTLE YESTERDAY.,Information has reached Washington from private sources that Gen. POPE came up with and attacked the enemy again shortly after nine o'clock this morning.,91690201,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697065 , 1446038 , 113715", front_page," Aug 31, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91690201?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=ANOTHER+BATTLE+YESTERDAY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
IMPORTANT FROM WASHINGTON.,THE SECOND BATTLE OF BULL RUN. The battle of Bull Run substantially began the war has been the common remark on the streets this afternoon and the new battle of Bull Run is now ending it. The rebels have staked everything on this die.,91705595,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697073 , 1446038 , 113715", front_page," Aug 31, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91705595?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+WASHINGTON.%3A+THE+SIGNIFICANCE+OF+THE+SECOND+BATTLE+OF+BULL+RUN.+THE+FATE+OF+THE+BOGUS+CONFEDERACY+TO+BE+DETERMINED.+THE+BULK+OF+THE+REBEL+ARMY+ENGAGED.RICHMOND+ALMOST+DESERTED.THE+GREAT+STRUGGLE+STILL+PROCEEDING.ARRAGEMENTS+FOR+THE+CARE+OF+THEWOUNDED.OUR+SPECIAL+WASHINGTON+DISPATCHES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
PREVIOUS NEWS IN WASHINGTON.,"We have information that satisfies us that the rebel force that suddenly appeared between the position of the army of Gen. POPE, and at Bristor and Manassas, on Tuesday night last, was the army corps of JACKSON, and STUART'S independent cavalry corps.",91694875,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697068 , 1446038 , 113715", front_page," Aug 31, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91694875?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=PREVIOUS+NEWS+IN+WASHINGTON.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
HIGHLY IMPORTANT.,"To Major-Gen. Hathel, General-in-Chief, Washington, D. C.: We fought a terrific battle here yesterday with the combined forces of the enemy, which lasted with continuons fury from daylight until after dark, by which time the enemy was driven from the field, which we now occupy.",91721357,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697064-1 , 1446038 , 113715", front_page," Aug 31, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91721357?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=HIGHLY+IMPORTANT.%3A+DEFEAT+OF+THE+REBELS+ON+THE+OLD+BULL+RUN+BATTLE-GROUND.+DISPATCH+FROM+GEN.+POPE.+A+TERRIFIC+BATTLE+ON+FRIDAY%2C+LASTING+ALL+DAY.+THE+COMBINED+FORCES+OF+THE+ENEMY+ENGAGED.+THE+REBELS+DRIVEN+FROM+THE+FIELD.+OUR+LOSSES+NOT+LESS+THAN+EIGHT+THOUSAND+KILLED+AND+WOUNDED.THE+REBEL+LOSSES+PROBABLYDOUBLE.IMPORTANT+CAPTURES+MADE+BY+OUR+FORCES.RETREAT+OF+THE+REBELS+TOWARD+THE+MOUNTAINS+ON+FRIDAY+MORNING.PROMPT+PURSUIT+BY+GEN.+POPE.ANOTHER+GREAT+BATTLE+YESTERDAY.OFFICAL+DISPATCH+FROM+GEN.+POPE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
OUR CORRESPONDENCE FROM THE FIELD,"I have fortunately been able to obtain some reliable and interesting details of the transactions during Tuesday night and a portion of yesterday, (Wednesday,) on the line of the Orange and Alexandria Railroad and vicinity. Tuesday evening, between 5 ...",91692725,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697072 , 1446038 , 113715", front_page," Aug 31, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91692725?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+CORRESPONDENCE+FROM+THE+FIELD%3A+THE+GUERRILLA+RAID+UPON+THE+ORANGE+AND+ALEXANDRIA+RAILROAD+THE+ATTACK+NEAR+WHITE+PLAINS+CAPTURE+OF+A+NEW-YORK+BATTERY+AT+MANASSAS+THE+FIGHT+AT+BULL+RUN%2C+%26C.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE REBELLION.,"The news from Virginia, this morning, is of the most important and exciting character, Fighting heavy fighting has been going on there for several days, with results favorable to our arms. We have given from day to day, as they have reached us, somewhat imperfect accounts of the important events which have occurred necessarily imperfect, because in most cases written at a distance from the scenes of operations.",91697266,Historical Newspapers,," Copyright New York Times Company Aug 31, 1862"," 78697123 , 1446038 , 113715", article," Aug 31, 1862",0362-4331, English, English, 4," New York, N.Y.","Aug 31, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91697266?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+REBELLION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-31&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
VERY IMPORTANT NEWS,"To Major-Gen. H.W. Halleck, General-in-Chief: As soon as I discovered that a large force of the enemy was turning our right toward Manassas, and that the division I had ordered to take post there, two days before, had not yet arrived there from Alex",91707980,Historical Newspapers," From the Washington Star of Thursday evening.
From the Washington Star of Thursday evening."," Copyright New York Times Company Aug 30, 1862"," 79955693-1 , 1456187 , 113715", front_page," Aug 30, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 30, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91707980?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=VERY+IMPORTANT+NEWS%3A+OFFICIAL+ACCOUNTS+OF+RECENT+EVENTS+IN+VIRGINIA.+DISPATCH+FROM+GEN.+POPE+TO+GEN.+HALLECK.+THE+MOVEMENT+OF+THE+REBELS+ON+THE+RIGHT+FLANK+OF+OUR+ARMY.+PROMPT+MEASURES+ADOPTED+TO+MEET+THE+DANGER.+THE+ENEMY+ROUTED+BY+GEN.+HOOKER+AT+BRISTOR+STATION.+THEIR+CAMP+AND+BAGGAGE+CAPTURED.+A+DESPERATE+BATTLE+BETWEEN+MCDOWELL+AND+JACKSON+ON+THURSDAY.+THE+ENEMY+DRIVEN+AT+ALL+POINTS+THE+FIGHTING+TERMINATED+BY+DARKNESS.+JACKSON+IN+A+TIGHT+PLACE.+REPORTS+IN+ALEXANDRIA.+MOVEMENTS+OF+REBEL+CAVALRY.+OUR+WASHINGTON+CORRESPONDENCE.+THE+GUERRILLA+RAID+UPON+THE+ORANGE+AND+ALEXANDRIA+RAIL+THE+ATTACK+AT+BRISTOR+AND+MANASSAS+JUNCTION+NARROW+ESCAPE+OF+AN+IMPORTANT+MAIL+AGENT+TRAINS+DESTROYED%2C+AND+OTHERS+FIRED+INTO.+LIST+OF+CASUALTIES+THE+FIGHTING+NEAR+MANASSAS.&amp;rft.au=From+the+Washington+Star+of+Thursday+evening.&amp;rft.aulast=From+the+Washington+Star+of+Thursday+evening.&amp;rft.aufirst=&amp;rft.date=1862-08-30&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE REBEL LEFT WING REPULSED.,"A force of 50,000 rebels their whole left wing crossed the Rappahannock on Sunday morning last, near the Warrenton Springs. The force embraced infantry, cavalry and artillery, and the indications were that they had crossed with a determination to stay. They were promptly met by our forces in the vicinity, and after a brief skirmish the enemy retired, no doubt not relishing the appearance of what they had to contend against.",91695252,Historical Newspapers,," Copyright New York Times Company Aug 29, 1862"," 78696946 , 1446037 , 113715", front_page," Aug 29, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 29, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91695252?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+REBEL+LEFT+WING+REPULSED.%3A+ATTEMPT+TO+TURN+THE+RIGHT+OF+GEN.+POPE+FIFTY+THOUSAND+REBELS+DRIVEN+BACK+ACROSS+THE+RAPPAHANNOCK+THE+UNION+ARMY+RESUMES+THE+OFFENSIVE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FROM THE ARMY IN VIRGINIA.,"The unsuccessful raid of the rebel cavalry, under Gen. STUART, upon the line of the Orange and Alexandria Railroad, last Friday night, was followed upon Tuesday night with a more successful result.",91712535,Historical Newspapers," From Our Own Correspondent.
From Our Own Correspondent."," Copyright New York Times Company Aug 29, 1862"," 78696945-1 , 1446037 , 113715", front_page," Aug 29, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 29, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91712535?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FROM+THE+ARMY+IN+VIRGINIA.%3A+A+SUCCESSFUL+RAID+OF+THE+REBELS+ON+THE+ORANGE+AND+ALEXANDRIA+RAILROAD.+MANASSAS+JUNCTION+CAPTURED.+THE+RAILROAD+TORN+UP+AND+COMMUNICATION+WITH+THE+ARMY+CUT+OFF.+PROBABLE+FIGHT+AT+MANASSAS+ON+WEDNESDAY.+TROOPS+HURRIED+FORWARD+FROM+ALEXANDRIA.+THE+MAIN+BODY+OF+REBELS+BELIEVED+TO+BE+RETREATING.+OUR+ARMY+AGAIN+ASSUMING+THE+OFFENSIVE.&amp;rft.au=From+Our+Own+Correspondent.&amp;rft.aulast=From+Our+Own+Correspondent.&amp;rft.aufirst=&amp;rft.date=1862-08-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE RAID ON MANASSAS JUNCTION.,"Many rumors were afloat yesterday morning of a successful attack by a body of rebel cavalry upon the detachment of Union troops stationed at Manassas Junction, which has been used for some time past as a depot for supplies of the Army in Virginia. These reports were contradictory, of course, but the most material of them are embodied in the following extracts from the Star of last evening:",91704223,Historical Newspapers,," Copyright New York Times Company Aug 29, 1862"," 78696949 , 1446037 , 113715", front_page," Aug 29, 1862",0362-4331, English, English, 1," New York, N.Y.","Aug 29, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91704223?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+RAID+ON+MANASSAS+JUNCTION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-08-29&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
