Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
THE SITUATION IN VIRGINIA.,We have no official intelligence of any military operations since my last dispatch. The Richmond papers of Saturday state that Gen. STEELE had sur,91815104,Historical Newspapers,," Copyright New York Times Company May 18, 1864"," 78724361 , 1446316 , 113715", front_page," May 18, 1864",0362-4331, English, English, 1," New York, N.Y.","May 18, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815104?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+SITUATION+IN+VIRGINIA.%3A+GRANT+CONCENTRATING+FOR+A+TREMENDOUS+EFFORT.+LEE+STILL+IN+A+STRONG+POSITION.+HORRIBLE+CONDITION+OF+THE+ROADS.+REST+FOR+THE+ARMY+AND+SUCCOR+FOR+THE+WOUNDED.+FULL+DETAILS+OF+GENERAL+BUTLER%27S+OPERATIONS.+HIGHLY+ENCOURAGING+NEWS+FROM+GENERAL+SHERMAN.+NO+LATE+MILITARY+INTELLIGENCE+IN+WASHINGTON+STEELE%27S+REPORTED+SURRENDER+UNTRUE+SHERMAN+VIGOROUSLY+PURSUING+JOHNSTON.%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GRAND CAMPAIGN.,"Major-Gen. Dix, New-York: We have dispatches from Gen. GRANT to 8 o'clock this morning. He states that offensive operations have been necessarily suspended until the roads become passable; that the army is in the best of spirits, and feels the fullest confidence in success. The two armies are now concentrated on the main road from Fredericksburgh to Richmond.",91833059,Historical Newspapers,," Copyright New York Times Company May 17, 1864"," 80294903 , 1459056 , 113715", front_page," May 17, 1864",0362-4331, English, English, 1," New York, N.Y.","May 17, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91833059?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GRAND+CAMPAIGN.%3A+THE+SITUATION+IN+VIRGINIA.+ADVICES+FROM+GENERAL+GRANT+TO+MONDAY+MORNING.+HOSTILITIES+SUSPENDED+BY+IMPASSABLE+ROADS.+THE+TROOPS+IN+FINE+SPIRITS.+LEE+FORTIFYING+HIS+POSITION+STRONGLY.+GEN.+WADSWORTH%27S+BODY+RECOVERED.+GENERAL+BUTLER+LAYING+SIEGE+TO+FORT+DARLING.+CHEERING+NEWS+FROM+GENERAL+SHERMAN.+TWO+DAYS%27+HARD+FIGHTING+WITH+GOOD+RESULTS.+THE+REBELS+ABANDON+RESACA+AND+RETREAT.+OUR+FORCES+IN+VIGOROUS+PURSUIT.+DISPATCHES+FROM+THE+WAR+OFFICE.+DELAY+OF+OFFENSIVE+OPERATIONS--IMPASSABLE+CONDITION+OF+THE+ROADS--FINE+SPIRITS+OF+THE+TROOPS--BOTH+ARMIES+CONCENTRATED+ON+THE+ROAD+TO+RICHMOND--EVACUATION+OF+RESACA+BY+JOHNSTON--BUTLER+STILL+OPERATING+AGAINST+FORT+DARLING.%5BOFFICIAL.%5D+FROM+THE+ARMIES+IN+VIRGINIA-INTELLIGENCE+FROM+RESACA+TWO+LINES+OF+THE+ENEMY%27S+WORKS+STORMED.+%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-17&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Very Latest from General Grant.,Dispatches from General Grant have been received by this Department down to seven o'clock this morning. There had been no engagement for the last two days.,91857057,Historical Newspapers,," Copyright New York Times Company May 16, 1864"," 79180761-1 , 1450891 , 113715", front_page," May 16, 1864",0362-4331, English, English, 1," New York, N.Y.","May 16, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91857057?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Very+Latest+from+General+Grant.%3A+LEE+STILL+RETREATING.+No+Fighting+on+Friday+or+Saturday.+Glorious+Work+of+General+Sheridan.+Railroads+Destroyed%2C+Supplies+Captured+and+Burned+and+the+Rebel+Cavalry+Defeated.+The+Rebel+Gen.+J.+E.+B.+Stuart+Killed.+Fort+Darling+Attacked+by+Gen.+Butler.+A+PORTION+OF+THE+WORKS+CARRIED.+REBEL+REINFORCEMENTS+CUT+OFF+Highly+Important+from+Gen.+Sherman.+A+Great+Battle+Going+on+Near+Dalton.+DISPATCHES+FROM+THE+WAR+OFFICE.+The+Latest+Army+News--Advices+from+Gen.+Grant+to+Sunday+Morning--No+more+Flighting--News+from+Gen.+Sherman+to+Saturday+Evening--His+Army+Actively+Engaged.+%28OFFICIAL.%29+Dispatches+from+Gen.+Grant+to+Half-past+Six+Saturday+Morning--Retreat+of+Lee.+SHERIDAN%27S+GREAT+CAVALRY+RAID.+The+Retreat+of+Lee+and+Pursuit+by+Grant--The+News+from+Sherman--Dalton+Evacuated--Sigel%27s+Position.+Gen.+Butler%27s+Attack+on+Fort+Darling--The+Enemy%27s+First+Line+Carried.+The+Arrival+of+Prisoners+at+Belle+Plain.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATEST FROM THE ARMY,"The latest intelligence rcceived here from the front, through unofficial sources, is up to yesterday, at 1 o'clock. On Saturday evening, just before dusk,",91838605,Historical Newspapers,," Copyright New York Times Company May 16, 1864"," 79180859 , 1450891 , 113715", article," May 16, 1864",0362-4331, English, English, 8," New York, N.Y.","May 16, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91838605?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATEST+FROM+THE+ARMY%3A+A+SAVAGE+FIGHT+ON+SATURDAY+EVENING.+THE+REBELS+REPULSED+AND+A+BATTERY+CAPTURED.+FRESH+TROOPS+ARRIVING+TO+AID+GRANT.+LEE%27S+ARMY+ON+QUARTER+RATIONS%2C+BUT+MASSED+FOR+MORE+FIGHTING.+SPECIAL+DISPATCHES+TO+THE+N.Y.+TIMES.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-16&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REPORTS FROM PHILADELPHIA.,,91816188,Historical Newspapers,," Copyright New York Times Company May 15, 1864"," 80294849 , 1459055 , 113715", front_page," May 15, 1864",0362-4331, English, English, 1," New York, N.Y.","May 15, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91816188?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REPORTS+FROM+PHILADELPHIA.%3A+GRANT%27S+ARMY+SAID+TO+BE+SOUTH+OF+THE+PO--THE+REBEL+REARGUARD+OVERTAKEN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-15&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE VICTORY.,"Maj.-Gen: Dix: A dispatch from the Commissary of Prisoners at Belle Plain, announces the arrival there of over 7,000 prisoners, including 400 officers, with Maj.-Gen. Johnson and Brig.-Gen. STUART.",91815474,Historical Newspapers," EDWIN M. STANTON, Secretary of War.
EDWIN M. STANTON, Secretary of War."," Copyright New York Times Company May 15, 1864"," 80294843-1 , 1459055 , 113715", front_page," May 15, 1864",0362-4331, English, English, 1," New York, N.Y.","May 15, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815474?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+VICTORY.%3A+%27GENERAL+MEADE+REVIEWS+THE+SITUATION.+AN+EIGHT+DAYS%27+RETROSPECT.+8%2C000+REBEL+PRISONERS.+CAPTURE+OF+EIGHTEEN+GUNS+AND+TWENTY+COLORS.+A+LULL+IN+THE+STRUGGLE.+LEE+FALLEN+BACK+TO+A+NEW+LINE.+THE+TOTAL+UNION+LOSS+TWENTY+THOUSAND.+REINFORCEMENTS+FOR+GRANT.+GEN.+BUTLER+IN+GOOD+POSITION.+VICTORY+IN+THE+SOUTHWEST.+SHERMAN+IN+THE+REAR+OF+JOHNSTON%27S+ARMY.+THE+REBELS+RETREAT+BEYOND+RESACA.+GEN.+SIGEL+AT+WOODSTOCK.+EXCHANGE+OF+PRISONERS+OF+WAR+%5BOFFICIAL.%5D+SECOND+DISPATCH.+THIRD+DISPATCH.+GEN.%2C+MEADE+TO+THE+ARMY.&amp;rft.au=EDWIN+M.+STANTON%2C+Secretary+of+War.&amp;rft.aulast=EDWIN+M.+STANTON&amp;rft.aufirst=Secretary+of&amp;rft.date=1864-05-15&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE REBELLION.,"In three separate bulletins, admirable for their brevity and distinctness, the Secretary of War sums up the whole of the news from the armies East and West, which had reached the Department up to yesterday afternoon. The dispatches from Gen. GRANT come up to Friday evening at 6 o'clock. During that day the advance of HAN",91838013,Historical Newspapers,," Copyright New York Times Company May 15, 1864"," 80294864-1 , 1459055 , 113715", article," May 15, 1864",0362-4331, English, English, 4," New York, N.Y.","May 15, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91838013?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+REBELLION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-15&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
SPECIAL DISPATCHES TO THE N.Y. TIMES.,"The four hours that have passed since the date of my last dispatch have been occupied with vigorous hammer-and-tongs work that does not appear to have greatly advanced the upshot of the contest, save in the destruction of life to the enemy that may have been accomplished.",91814090,Historical Newspapers,," Copyright New York Times Company May 14, 1864"," 78724243 , 1446315 , 113715", front_page," May 14, 1864",0362-4331, English, English, 1," New York, N.Y.","May 14, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91814090?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SPECIAL+DISPATCHES+TO+THE+N.Y.+TIMES.%3A+THURSDAY.+FULL+DETAILS+OF+THE+GREAT+BATTLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT CAMPAIGN.,"Maj.-Gen. Dix: Official dispatches just received by this Department dated yesterday, 8 A.M. at the battle-field, near Spottsylvania Court-House. They state that during the night, Gen. HANCOCK marched frown his previous position on our right and occupied the ground between Gens.",91844695,Historical Newspapers,," Copyright New York Times Company May 14, 1864"," 78724242-1 , 1446315 , 113715", front_page," May 14, 1864",0362-4331, English, English, 1," New York, N.Y.","May 14, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91844695?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+CAMPAIGN.%3A+GEN.+GRANT%27S+DECISIVE+BATTLE.LEE%27S+ARMY+IN+FULL+RETREAT.+OUR+ARMY+IN+PURSUIT+THE+GLORIOUS+WORK+OF+THURSDAY.+GRANT+FINDS+THE+REBELS+IN+THE+LAST+DITCH.+GREAT+CAPTURES+OF+PRISONERS+AND+ARTILLERY.THE+TROPHIES+OF+VICTORY+A+WHOLE+REBEL+DIVISION+AND+THIRTY+GUNS.REINFORCEMENTS+PRESSING+FORWARD+HIGHLY+IMPORTANT+FROM+GEN.+SIGEL.COMMUNICATION+WITH+LYNCHBURGH+SEVERED.THE+OPERATIONS+OF+GEN.+BUTLER.HIS+ARMY+MOVING+ON+FORT+DARLING.+THE+CONDITION+OF+THE+WOUNDED+AT+WASHINGTON.FULL+DETAILS+FROM+OUR+SPECIAL+CORRESPONDENTS.DISPATCHES+FROM+THE+WAR+OFFICE.+FIRST+DISPATCH.+SECOND+DISPATCH.+%5BOFFICIAL.%5D+THIRD+DISPATCH.+FOURTH+DISPATCH.+%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATEST FROM THE BATTLE-FIELD,,91813934,Historical Newspapers,," Copyright New York Times Company May 14, 1864"," 78724333 , 1446315 , 113715", article," May 14, 1864",0362-4331, English, English, 8," New York, N.Y.","May 14, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91813934?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=LATEST+FROM+THE+BATTLE-FIELD&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
ANOTHER DISPATCH.,"A letter just received from an officer on a distinguished General's staff, dated on the battle-field at 8 o'clock last night, says:",91820695,Historical Newspapers,," Copyright New York Times Company May 14, 1864"," 78724334 , 1446315 , 113715", article," May 14, 1864",0362-4331, English, English, 8," New York, N.Y.","May 14, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91820695?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=ANOTHER+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-14&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
"THE BATTLE OF SUNDAY, MAY 8.","I have this morning returned from our advanced line of battle, which lies within two and a half miles of Spottsylvania Court-house, the enemy confronting in force.",91816206,Historical Newspapers,," Copyright New York Times Company May 13, 1864"," 78724101 , 1446314 , 113715", front_page," May 13, 1864",0362-4331, English, English, 1," New York, N.Y.","May 13, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91816206?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+BATTLE+OF+SUNDAY%2C+MAY+8.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
"SKIRMISHES OF MONDAY, MAY 9.","The military situation at this hour (Tuesday, 12 M.) finds the line of the army drawn around Spottsylvania Court-house in the arc of a circle, the concave toward us.",91807350,Historical Newspapers,," Copyright New York Times Company May 13, 1864"," 78724102 , 1446314 , 113715", front_page," May 13, 1864",0362-4331, English, English, 1," New York, N.Y.","May 13, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91807350?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SKIRMISHES+OF+MONDAY%2C+MAY+9.%3A+%5BIN+ORDER+TO+MAKE+OUR+ACCOUNT+CONTINUOUS+FROM+DAY+TO+DAY%2C+WE+INSERT+AGAIN+A+PART+OF+A+LETTER+GIVEN+YESTERDAY.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
REPORTS FROM WASHINGTON.,"Yesterday morning the fighting was again renewed, and was continued with various success until about 11 o'clock, when our line was somewhat advanced.",91816575,Historical Newspapers,," Copyright New York Times Company May 13, 1864"," 78724212 , 1446314 , 113715", article," May 13, 1864",0362-4331, English, English, 8," New York, N.Y.","May 13, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91816575?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=REPORTS+FROM+WASHINGTON.%3A+THE+FIGHTING+RENEWED+ON+WEDNESDAY+OUR+LINES+ADVANCE+A+FLAG+OF+TRUCE+FROM+GEN.+LEE+WANTS+TIME+TO+BURY+HIS+DEAD+GRANT+SAYS+HE+HASN%27T+TIME+TO+BURY+HIS+OWN+DEAD%2C+AND+PROPOSES+TO+ADVANCE+LEE+WITHDRAWS+HIS+CENTRE+EVIDENCES+OF+A+RETREAT+OVER+FOUR+THOUSAND+PRISONERS+CAPTURED+ON+TUESDAY+AND+WEDNESDAY+THE+LOSSES.+THE+DESPERATE+FIGHTING+OF+TUESDAY+THE+CHARGE+OF+THE+SIXTH+CORPS+THE+BATTLE+PROBABLY+RENEWED+WEDNESDAY+DEATH+OF+GENS.+RICH+AND+STEVENSON+INCIDENTS+OF+THE+BATTLE.+HILL+REPULSED+BY+BURNSIDE+GALLANT+CONDUCT+OF+THE+COLORED+TROOPS+EVERYTHING+LOOKING+HOPEFUL+SIGEL+BELIEVED+TO+HAVEREACHED+LYNCHBURGH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
VICTORY!,News received to-day continues to be of a most satisfactory character.,91807762,Historical Newspapers,," Copyright New York Times Company May 13, 1864"," 78724211 , 1446314 , 113715", article," May 13, 1864",0362-4331, English, English, 8," New York, N.Y.","May 13, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91807762?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=VICTORY%21%3A+A+DECISIVE+BATTLE.+LEE%27S+ARMY+ROUTED.+A+TERRIFIC+CHARGE+BY+GENERAL+HANCOCK.+DESPERATE+FURY+OF+OUR+MEN.+THREE+GENERALS%2C+50+OFFICERS%2C+3%2C000+MEN+AND+12+GUNS+CAPTURED.+SPLENDID+NEWS+FROM+GENERAL+SHERIDAN.+LEE%27S+COMMUNICATIONS+TOTALLY+SEVERED.+TRAINS+AND+SUPPLIES+CAPTURED.+OVER+FIVE+HUNDRED+UNION+PRISONERS+RETAKEN.+DISPATCHES+FROM+THE+WAR+OFFICE+FIRST+DISPATCH.+%5BOFFICIAL.%5D+SECOND+DISPATCH+%5BOFFICIAL.%5D&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-13&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Operations of Gen. Robinson's Division The Bodies of Dead and Wounded Consumed by Fire A Night's Fight with the Fifth Corps A Terrible Reception of the Enemy.,"Gen. ROBINSON suffers much from his wound, which is in the knee. His division was in the advance on the Spottsylvania road, from Todd's Tavern, with Gen. PHIL. SHERIDAN'S cavalry, and had driven the rebels about six miles, carrying two positions they had endeavored to hold on to.",91825440,Historical Newspapers,," Copyright New York Times Company May 12, 1864"," 78723979 , 1446313 , 113715", front_page," May 12, 1864",0362-4331, English, English, 1," New York, N.Y.","May 12, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91825440?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Operations+of+Gen.+Robinson%27s+Division+The+Bodies+of+Dead+and+Wounded+Consumed+by+Fire+A+Night%27s+Fight+with+the+Fifth+Corps+A+Terrible+Reception+of+the+Enemy.%3A+THIRD+DISPATCH.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-12&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
